"imageName","vulnerabilityID","count","severity"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/python","CVE-2021-20245",13,"Medium"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/python","CVE-2021-20246",13,"Medium"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/python","CVE-2021-20284",6,"Negligible"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/python","CVE-2021-20309",13,"High"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/python","CVE-2021-20311",13,"Negligible"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/python","CVE-2021-20312",13,"High"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/python","CVE-2021-20313",13,"High"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/python","CVE-2021-22922",4,"Negligible"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/python","CVE-2021-22923",4,"Negligible"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/python","CVE-2021-26934",1,"Negligible"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/python","CVE-2021-26945",2,"Negligible"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/python","CVE-2021-28861",4,"Negligible"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/python","CVE-2021-29338",2,"Medium"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/python","CVE-2021-29921",4,"Negligible"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/python","CVE-2021-30473",1,"Critical"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/python","CVE-2021-30474",1,"Critical"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/python","CVE-2021-30475",1,"Critical"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/python","CVE-2021-31239",2,"High"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/python","CVE-2021-31879",1,"Medium"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/python","CVE-2021-32078",1,"Negligible"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/python","CVE-2021-33061",1,"Medium"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/python","CVE-2021-33560",1,"High"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/python","CVE-2021-3426",4,"Negligible"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/python","CVE-2021-3487",6,"Negligible"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/python","CVE-2021-3530",6,"Negligible"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/python","CVE-2021-35331",3,"Negligible"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/python","CVE-2021-3549",6,"Negligible"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/python","CVE-2021-3574",13,"Low"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/python","CVE-2021-3575",2,"High"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/python","CVE-2021-36084",2,"Low"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/python","CVE-2021-36085",2,"Low"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/python","CVE-2021-36086",2,"Low"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/python","CVE-2021-36087",2,"Low"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/python","CVE-2021-3610",13,"High"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/python","CVE-2021-36368",1,"Negligible"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/python","CVE-2021-3658",2,"Medium"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/python","CVE-2021-3669",1,"Medium"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/python","CVE-2021-36690",2,"Negligible"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/python","CVE-2021-3714",1,"Negligible"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/python","CVE-2021-3733",4,"Medium"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/python","CVE-2021-3737",4,"High"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/python","CVE-2021-3826",6,"Negligible"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/python","CVE-2021-3847",1,"High"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/python","CVE-2021-3864",1,"High"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/python","CVE-2021-39212",13,"Low"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/python","CVE-2021-39686",1,"High"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/python","CVE-2021-4023",1,"Medium"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/python","CVE-2021-41229",2,"Medium"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/python","CVE-2021-4149",1,"Medium"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/python","CVE-2021-41617",1,"High"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/python","CVE-2021-4189",4,"Medium"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/python","CVE-2021-4204",1,"High"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/python","CVE-2021-4214",2,"Negligible"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/python","CVE-2021-4217",1,"Negligible"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/python","CVE-2021-4219",13,"Medium"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/python","CVE-2021-43400",2,"Critical"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/python","CVE-2021-44879",1,"Medium"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/python","CVE-2021-45078",6,"Negligible"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/python","CVE-2021-45261",1,"Negligible"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/python","CVE-2021-45346",2,"Negligible"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/python","CVE-2021-46195",6,"Negligible"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/python","CVE-2021-46822",3,"Medium"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/python","CVE-2022-0204",2,"High"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/python","CVE-2022-0391",4,"High"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/python","CVE-2022-0400",1,"Negligible"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/python","CVE-2022-0480",1,"Medium"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/python","CVE-2022-0500",1,"High"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/python","CVE-2022-0563",10,"Negligible"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/python","CVE-2022-1056",3,"Negligible"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/python","CVE-2022-1114",13,"High"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/python","CVE-2022-1115",13,"Medium"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/python","CVE-2022-1122",2,"Medium"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/python","CVE-2022-1210",3,"Negligible"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/python","CVE-2022-1247",1,"Negligible"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/python","CVE-2022-1280",1,"Medium"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/python","CVE-2022-1304",6,"High"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/python","CVE-2022-24975",2,"Negligible"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/python","CVE-2022-25265",1,"Negligible"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/python","CVE-2022-27672",1,"Negligible"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/python","CVE-2022-28463",13,"High"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/python","CVE-2022-2961",1,"Negligible"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/python","CVE-2022-3108",1,"Medium"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/python","CVE-2022-3114",1,"Medium"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/python","CVE-2022-31782",3,"Negligible"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/python","CVE-2022-3213",13,"Medium"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/python","CVE-2022-3219",11,"Negligible"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/python","CVE-2022-32545",13,"High"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/python","CVE-2022-32546",13,"High"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/python","CVE-2022-32547",13,"High"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/python","CVE-2022-33068",1,"Medium"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/python","CVE-2022-3344",1,"Medium"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/python","CVE-2022-3523",1,"Medium"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/python","CVE-2022-3566",1,"High"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/python","CVE-2022-3567",1,"Medium"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/python","CVE-2022-35737",2,"Negligible"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/python","CVE-2022-3715",1,"High"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/python","CVE-2022-37454",4,"Negligible"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/python","CVE-2022-38457",1,"Medium"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/python","CVE-2022-38533",6,"Negligible"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/python","CVE-2022-39176",2,"High"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/python","CVE-2022-39177",2,"High"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/python","CVE-2022-39189",1,"High"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/python","CVE-2022-40133",1,"Medium"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/python","CVE-2022-41848",1,"Negligible"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/python","CVE-2022-41862",2,"Low"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/python","CVE-2022-4269",1,"Medium"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/python","CVE-2022-4285",6,"Negligible"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/python","CVE-2022-42916",4,"High"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/python","CVE-2022-42919",4,"Negligible"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/python","CVE-2022-43551",4,"High"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/python","CVE-2022-43945",1,"High"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/python","CVE-2022-44032",1,"Negligible"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/python","CVE-2022-44033",1,"Negligible"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/python","CVE-2022-44034",1,"Negligible"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/python","CVE-2022-45061",4,"High"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/python","CVE-2022-4543",1,"Medium"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/python","CVE-2022-45884",1,"Negligible"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/python","CVE-2022-45885",1,"Negligible"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/python","CVE-2022-45886",1,"Negligible"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/python","CVE-2022-45887",1,"Negligible"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/python","CVE-2022-45919",1,"Negligible"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/python","CVE-2022-47015",4,"Medium"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/python","CVE-2022-48303",1,"Negligible"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/python","CVE-2022-4899",1,"High"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/python","CVE-2023-0160",1,"Unknown"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/python","CVE-2023-0597",1,"Medium"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/python","CVE-2023-0996",1,"High"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/python","CVE-2023-1075",1,"Low"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/python","CVE-2023-1192",1,"Unknown"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/python","CVE-2023-1289",13,"Medium"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/python","CVE-2023-1380",1,"High"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/python","CVE-2023-1579",6,"Negligible"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/python","CVE-2023-1906",13,"Medium"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/python","CVE-2023-1916",3,"Negligible"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/python","CVE-2023-1972",6,"Negligible"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/python","CVE-2023-2002",1,"Medium"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/python","CVE-2023-2007",1,"High"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/python","CVE-2023-2124",1,"High"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/python","CVE-2023-2156",1,"High"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/python","CVE-2023-2157",13,"Medium"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/python","CVE-2023-2269",1,"Medium"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/python","CVE-2023-22995",1,"High"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/python","CVE-2023-23000",1,"Negligible"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/python","CVE-2023-23003",1,"Negligible"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/python","CVE-2023-23006",1,"Medium"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/python","CVE-2023-23039",1,"Negligible"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/python","CVE-2023-23914",4,"Critical"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/python","CVE-2023-23915",4,"Medium"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/python","CVE-2023-2430",1,"Unknown"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/python","CVE-2023-24329",4,"High"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/python","CVE-2023-24593",5,"Unknown"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/python","CVE-2023-25180",5,"Unknown"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/python","CVE-2023-25193",1,"High"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/python","CVE-2023-25652",2,"High"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/python","CVE-2023-25815",2,"Low"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/python","CVE-2023-26242",1,"Negligible"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/python","CVE-2023-27043",4,"Medium"
